university_name,university_domain,program_name,course_id,course_name,description,credits,level,verified_url,skills
University of Cambridge,cam.ac.uk,Computer Science,MVP,Machine Visual Perception,"This course aims at introducing the theoretical foundations
  and practical techniques for machine perception, the capability
  of computers to interpret data resulting from sensor
  measurements. The course will teach the fundamentals and modern
  techniques of machine perception, i.e. reconstructing the real
  world starting from sensor measurements with a focus on machine
  perception for visual data. The topics covered will be
  image/geometry representations for machine perception, semantic
  segmentation, object detection and recognition, geometry capture,
  appearance modeling and acquisition, motion detection and
  estimation, human-in-the-loop machine perception, select topics
  in applied machine perception.
Machine perception/computer vision is a rapidly expanding area
  of research with real-world applications. An understanding of
  machine perception is also important for robotics, interactive
  graphics (especially AR/VR), applied machine learning, and
  several other fields and industries. This course will provide a
  fundamental understanding of and practical experience with the
  relevant techniques.
Learning outcomes
Students will understand the theoretical underpinnings of
    the modern machine perception techniques for reconstructing
    models of reality starting from an incomplete and imperfect
    view of reality.
Students will be able to apply machine perception theory to
    solve practical problems, e.g. classification of images,
    geometry capture.
Students will gain an understanding of which machine
    perception techniques are appropriate for different tasks and
    scenarios.
Students will have hands-on experience with some of these
    techniques via developing a functional machine perception
    system in their projects.
Students will have practical experience with the current
    prominent machine perception frameworks.",,undergraduate,https://www.cl.cam.ac.uk/teaching/2425/MVP/,"image/geometry representations, semantic segmentation, object detection, object recognition, geometry capture, appearance modeling, appearance acquisition, motion detection, motion estimation, human-in-the-loop machine perception, applied machine perception, machine perception frameworks"
University of Cambridge,cam.ac.uk,Computer Science,NLP,Natural Language Processing,"This course introduces the fundamental techniques of natural
  language processing. It aims to explain the potential and the
  main limitations of these techniques. Some current research
  issues are introduced and some current and potential applications
  discussed and evaluated. Students will also be introduced to
  practical experimentation in natural language processing.",,undergraduate,https://www.cl.cam.ac.uk/teaching/2425/NLP/,"Natural Language Processing, Text Preprocessing, Tokenization, Part-of-Speech Tagging, Named Entity Recognition, Syntactic Parsing, Sentiment Analysis, Topic Modeling, Word Embeddings, Language Modeling"
University of Cambridge,cam.ac.uk,Computer Science,AdComArch,Advanced Computer Architecture,"This course examines the techniques and underlying principles
  that are used to design high-performance computers and
  processors. Particular emphasis is placed on understanding the
  trade-offs involved when making design decisions at the
  architectural level. A range of processor architectures are
  explored and contrasted. In each case we examine their merits and
  limitations and how ultimately the ability to scale performance
  is restricted.",,undergraduate,https://www.cl.cam.ac.uk/teaching/2425/AdComArch/,"Computer Architecture, Processor Design, High-Performance Computing, Architectural Trade-off Analysis, Scalability Analysis, Performance Optimization, Hardware Design"
University of Cambridge,cam.ac.uk,Computer Science,Crypto,Cryptography,"This course provides an overview of basic modern cryptographic
  techniques and covers essential concepts that users of
  cryptographic standards need to understand to achieve their
  intended security goals.",,undergraduate,https://www.cl.cam.ac.uk/teaching/2425/Crypto/,"Cryptography, Cryptographic Standards, Cybersecurity"
University of Cambridge,cam.ac.uk,Computer Science,ECommerce,E-Commerce,"This course aims to give students an outline of the issues
  involved in setting up an e-commerce site.",,undergraduate,https://www.cl.cam.ac.uk/teaching/2425/ECommerce/,E-commerce
University of Cambridge,cam.ac.uk,Computer Science,MLBayInfer,Machine Learning and Bayesian Inference,"The Part 1B course
Artificial Intelligence
introduced
  simple neural networks for supervised learning, and logic-based
  methods for knowledge representation and reasoning. This course
  has two aims. First, to provide a rigorous introduction to
  machine learning, moving beyond the supervised case and
  ultimately presenting state-of-the-art methods. Second, to
  provide an introduction to the wider area of probabilistic
  methods for representing and reasoning with knowledge.",,undergraduate,https://www.cl.cam.ac.uk/teaching/2425/MLBayInfer/,"Neural Networks, Supervised Learning, Machine Learning, Logic-Based Methods, Knowledge Representation, Reasoning, Probabilistic Methods"
University of Cambridge,cam.ac.uk,Computer Science,OptComp,Optimising Compilers,"The aims of this course are to introduce the principles of
  program optimisation and related issues in decompilation. The
  course will cover optimisations of programs at the abstract
  syntax, flowgraph and target-code level. It will also examine how
  related techniques can be used in the process of
  decompilation.",,undergraduate,https://www.cl.cam.ac.uk/teaching/2425/OptComp/,"Program Optimization, Decompilation, Abstract Syntax, Flowgraph, Target-Code Optimization"
University of Cambridge,cam.ac.uk,Computer Science,QuantComp,Quantum Computing,"The principal aim of the course is to introduce students to
  the basics of the quantum model of computation. The model will be
  used to study algorithms for searching, factorisation and quantum
  chemistry as well as other important topics in quantum
  information such as cryptography and super-dense coding. Issues
  in the complexity of computation will also be explored. A second
  aim of the course is to introduce student to near-term quantum
  computing. To this end, error-correction and adiabatic quantum
  computing are studied.",,undergraduate,https://www.cl.cam.ac.uk/teaching/2425/QuantComp/,"Quantum Model of Computation, Quantum Algorithms, Search Algorithms, Factorization Algorithms, Quantum Chemistry, Quantum Cryptography, Superdense Coding, Computational Complexity, Quantum Error Correction, Adiabatic Quantum Computing"
University of Cambridge,cam.ac.uk,Computer Science,CC,Cloud Computing,"This module aims to teach students the fundamentals of Cloud
  Computing covering topics such as virtualization, data centres,
  cloud resource management, cloud storage and popular cloud
  applications including batch and data stream processing. Emphasis
  is given on the different backend technologies to build and run
  efficient clouds and the way clouds are used by applications to
  realise computing on demand. The course will include practical
  tutorials on cloud infrastructure technologies. Students will be
  assessed via a Cloud-based coursework project.",,undergraduate,https://www.cl.cam.ac.uk/teaching/2425/CC/,"Cloud Computing, Virtualization, Data Center Management, Cloud Resource Management, Cloud Storage, Batch Processing, Data Stream Processing, Cloud Infrastructure, Backend Technologies, Distributed Systems, Computing on Demand"
University of Cambridge,cam.ac.uk,Computer Science,CSM,Computer Systems Modelling,"The aims of this course are to introduce the concepts and
  principles of mathematical modelling
and simulation, with particular emphasis on using queuing
  theory and control theory for understanding the behaviour of
  computer and communications systems.",,undergraduate,https://www.cl.cam.ac.uk/teaching/2425/CSM/,"Mathematical Modeling, Simulation, Queuing Theory, Control Theory, Computer Systems, Communication Systems"
University of Cambridge,cam.ac.uk,Computer Science,CE,Computing Education,"This module considers various aspects of the teaching and
  learning of computer science in school, including practical
  experience, and provides an introduction to the field of
  computing education research. It is offered by the
Raspberry Pi Computing
  Education Research Centre
, part of the Department of Computer
  Science and Technology, in conjunction with local schools in the
  Cambridge area. Students will have the opportunity to observe,
  plan and deliver a lesson, and explore the teaching of computing
  in a secondary education setting. The lesson taught will be on a
  topic within the computing/computer science curriculum in England
  but will be negotiated with the teacher mentoring the school
  placement. In the sessions in the Department, students will be
  introduced to elements of pedagogy and assessment alongside
  current issues in computing education. The course can also serve
  as a useful introduction to research in computing education for
  those interested in this area. Assessment will include lesson
  planning, presentations, an in-person viva and a 3000-word report
  which will include evidence of engagement with relevant research
  underpinning the lessons and activities undertaken. An
  information session relating to the module will be available in
  the preceding Easter Term. The arrangement of school placements
  and DBS checks will be carried out in Michaelmas Term, so
  students should be prepared to engage in these preparatory
  activities.",,undergraduate,https://www.cl.cam.ac.uk/teaching/2425/CE/,"Computing Education Research, Pedagogy, Lesson Planning, Educational Assessment, Oral Presentations, Academic Writing, Research Methods"
