source,job_id,job_title,company,location,posted_date,url,salary_min_raw,salary_max_raw,parsed_title,seniority,min_years_exp,employment_type,remote_status,salary_min_annual,salary_max_annual,hard_skills,soft_skills,education,job_category
LinkedIn,4392017988.0,Software Engineer - Platform,Plaid,"San Francisco, CA",28-03-26,https://www.linkedin.com/jobs/view/4392017988,,,Software Engineer - Platform,unknown,,full-time,onsite,,,"infrastructure management, data platforms, data storage, system design, distributed systems, databases, data processing, data infrastructure, CI/CD, observability, monitoring, platform engineering, security by design, data encryption, access control, audit logging, scalability, reliability, security, performance optimization","cross-functional collaboration, attention to detail, collaboration, stakeholder management, requirements analysis",unknown,infrastructure
LinkedIn,4374838577.0,Software Engineer I / II - New York,Giga,"New York, NY",08-04-26,https://www.linkedin.com/jobs/view/4374838577,,,Software Engineer I / II,junior,1.0,full-time,onsite,,,"AI, voice technology, backend development, data pipelines, API integration, infrastructure management, NLP, data visualization","autonomy, impact-driven, fast learner, ownership, curiosity, critical thinking, receptive to feedback, adaptability, pragmatism, attention to detail, growth mindset",unknown,software-eng
LinkedIn,4168110099.0,Fullstack Software Engineer,Hadrian,"Los Angeles, CA",11-04-26,https://www.linkedin.com/jobs/view/4168110099,,,Fullstack Software Engineer,mid,,full-time,onsite,120000.0,,"robotics, full-stack development, automation, CAM programming, CMM programming, system design, deployment, React, Next.js, TypeScript, Go, Python","ownership, leadership, customer focus, stakeholder management, product sense, autonomy, growth mindset, initiative, craftsmanship, collaboration, humility, technical leadership, user-centric, adaptability, entrepreneurial mindset",unknown,software-eng
LinkedIn,4358568570.0,Software Engineer - FullStack,Opendoor,"Seattle, WA",04-04-26,https://www.linkedin.com/jobs/view/4358568570,,,Software Engineer - FullStack,senior,8.0,full-time,unknown,170000.0,234000.0,"system architecture, React, TypeScript, frontend development, Python, Go, Ruby, backend development, component-based architecture, application architecture, code review, OOD, OOP, full-stack development, web applications, JavaScript, GraphQL, HTML, CSS, gRPC, Kafka, Ruby on Rails, PostgreSQL, AWS, scalability","product sense, cross-functional collaboration, empathy, user-centric, craftsmanship, code quality, collaboration, communication, technical leadership, mentorship",bachelor,software-eng
LinkedIn,4391892895.0,Software Development Engineer,Delta Air Lines,"Atlanta, GA",07-04-26,https://www.linkedin.com/jobs/view/4391892895,,,Software Development Engineer,mid,3.0,full-time,hybrid,,,"prototyping, software design, full-stack development, performance optimization, security, compliance, test automation, CI/CD, deployment automation, database administration, monitoring, SRE, production support, AWS, AWS Lambda, AWS CloudWatch, AWS S3, DynamoDB, Java, J2EE, AWS Connect, IVR, AWS Lex","cross-functional collaboration, stakeholder management, ownership, attention to detail, problem-solving, teamwork",bachelor,software-eng
LinkedIn,4399458388.0,"Software Engineer, New Grad",Profound,"New York, NY",08-04-26,https://www.linkedin.com/jobs/view/4399458388,,,"Software Engineer, New Grad",junior,0.0,full-time,onsite,120000.0,170000.0,"system architecture, performance optimization, AI, full-stack development, frontend development, backend development, infrastructure management, scalability, React, TypeScript, Node.js, frontend frameworks, backend frameworks, database design, API design, security","cross-functional collaboration, execution, ownership, decision-making, adaptability, impact-driven",unknown,software-eng
LinkedIn,4243684882.0,Software Engineer,Plaid,"New York, NY",03-04-26,https://www.linkedin.com/jobs/view/4243684882,,,Software Engineer,junior,1.0,full-time,onsite,176400.0,243600.0,"system design, full-stack development, backend development, APIs, UI/UX design, scalability, reliability, code quality, unit testing, code review, test automation, monitoring, performance optimization, debugging, production support","collaboration, cross-functional collaboration, impact-driven, ownership, fast learner, problem-solving, customer focus, execution, pragmatism, initiative, adaptability, growth mindset, receptive to feedback, craftsmanship",unknown,software-eng
LinkedIn,4294625040.0,"Software Engineer, Roku TV",Roku,"Austin, TX",05-04-26,https://www.linkedin.com/jobs/view/4294625040,,,"Software Engineer, Roku TV",unknown,,full-time,onsite,,,"embedded systems, software design, Roku OS, feature development, code quality, performance optimization, QA collaboration, vendor management, third-party integrations, API integration, code maintenance, scalability, SoC integration, platform bring-up, SDLC, release management","teamwork, adaptability, collaboration, stakeholder management, passion, craftsmanship",unknown,software-eng
LinkedIn,4395173417.0,"Software Engineer 4, N-Tech Systems Engineering",Netflix,United States,30-03-26,https://www.linkedin.com/jobs/view/4395173417,,,"Software Engineer 4, N-Tech Systems Engineering",senior,,full-time,remote,,,"internal tools, scalability, performance optimization, full-stack development, enterprise applications, SDLC, system design, testing, deployment, operations, AI, Generative AI, infrastructure management, API integration, third-party integrations, responsive design, accessibility (a11y), React, backend development, REST APIs, GraphQL, API design, security, Backend for Frontend (BFF), frontend development, full-stack architecture","problem-solving, autonomy, passion, craftsmanship, collaboration, resilience, communication, strategic thinking, influence, technical leadership",unknown,software-eng
LinkedIn,4400914498.0,Software Engineer,Microsoft,"Mountain View, CA",11-04-26,https://www.linkedin.com/jobs/view/4400914498,,,Software Engineer,unknown,,full-time,onsite,,,"generative AI, large language models (LLMs), deep learning, natural language processing, conversational AI, microservices, system design, .NET Core, TypeScript, Service Fabric, Redis, Azure Cosmos DB, Azure, distributed database systems","collaboration, growth mindset, innovation, respect, integrity, accountability, customer focus, decision-making, ownership",unknown,software-eng
LinkedIn,4387483962.0,"Software Engineer, Frontend",Ramp,"New York, NY",09-04-26,https://www.linkedin.com/jobs/view/4387483962,,,"Software Engineer, Frontend",mid,2.0,full-time,onsite,,,"JavaScript, TypeScript, React, Vite, web performance, design systems, user experience (UX), frontend engineering","ownership, decision-making, agency, urgency, collaboration, mentorship, creativity, growth mindset, humility",unknown,software-eng
LinkedIn,4397581182.0,Software Engineer (L5) - Experimentation Platform,Netflix,United States,03-04-26,https://www.linkedin.com/jobs/view/4397581182,,,"Software Engineer, Experimentation Platform",senior,,full-time,remote,,,"distributed systems, Java, JVM, system design, A/B testing, feature flags, high-availability systems, low-latency services, Flink, Spark, Elasticsearch, Druid, API design, observability, performance tuning, incident response, on-call, algorithms","ownership, collaboration, product sense, clarity, decision-making",unknown,software-eng
LinkedIn,4400282744.0,Software Engineer,Marble,"San Francisco, CA",09-04-26,https://www.linkedin.com/jobs/view/4400282744,,,Software Engineer,unknown,,full-time,onsite,180000.0,250000.0,"AI, web applications, system architecture, React, Remix, React Router, TypeScript, Node.js, Fastify, PostgreSQL, Weaviate, AWS, Kubernetes, Terraform, Airflow, ETL, data management, frontend, backend","collaboration, product intuition, attention to detail, problem-solving, autonomy, pragmatism, initiative",unknown,software-eng
LinkedIn,4377502722.0,Software Engineer - Frontend,Snowflake,"Menlo Park, CA",08-04-26,https://www.linkedin.com/jobs/view/4377502722,,,Software Engineer - Frontend,mid,2.0,full-time,onsite,,,"frontend development, user interface (UI), responsive design, TypeScript, React, state management, web performance, design systems, web applications, algorithms, data structures, web application architecture, security, scalability, API integration","curiosity, adaptability, innovation, collaboration, problem-solving",bachelor,software-eng
LinkedIn,4356062884.0,Software Engineer (L4) - Personalization,Netflix,United States,02-04-26,https://www.linkedin.com/jobs/view/4356062884,,,"Software Engineer, Personalization",mid,,full-time,remote,250000.0,413000.0,"data engineering, big data, distributed systems, Spark, Flink, Java, Scala, schema design, data modeling, machine learning","analytical mindset, innovation, engineering excellence, adaptability, autonomy, collaboration, communication, leadership, growth mindset, humility, maturity",unknown,data-science
LinkedIn,4334598052.0,Software Engineer (C++ or Python)   2026 Grads,Hudson River Trading,"New York, NY",05-04-26,https://www.linkedin.com/jobs/view/4334598052,,,Software Engineer (C++ or Python),junior,0.0,full-time,onsite,300000.0,300000.0,"C++, Python, software design, debugging, problem solving, UNIX, Linux, system performance, network communication, low-level architecture, logic design, verification","curiosity, autonomy, collaboration, problem-solving",bachelor,software-eng
LinkedIn,4400324371.0,Software Engineer I,Axon,"Washington, United States",09-04-26,https://www.linkedin.com/jobs/view/4400324371,,,Software Engineer,junior,0.0,full-time,onsite,,,"Java, Scala, Go, C#, code review, architecture design, AI, code generation, automation, open source technologies","collaboration, ownership, growth mindset, passion, analytical skills, problem-solving, innovation",bachelor,software-eng
LinkedIn,4377659359.0,Software Engineer,Kobie,"Washington, DC",10-04-26,https://www.linkedin.com/jobs/view/4377659359,,,Software Engineer,mid,3.0,full-time,remote,,,"Agile, Scrum, Java, Spring, Spring Boot, API integration, batch processing, queue-based processing, Angular, REST APIs, JSON, microservices, cloud platforms, Oracle, AWS, Azure, SQL, PostgreSQL, SQL tuning, message queues, RabbitMQ, ActiveMQ, Kafka, Docker, Kubernetes, kubectl, build management, Bitbucket, Git, Gradle, Bamboo","collaboration, coaching, mentoring, problem-solving, innovation, leadership",bachelor,software-eng
LinkedIn,4400240015.0,Associate Software Engineer,Metron Inc.,"Reston, VA",09-04-26,https://www.linkedin.com/jobs/view/4400240015,,,Associate Software Engineer,junior,0.0,full-time,onsite,,,"Java, TypeScript, Python, C++, object-oriented programming, full-stack development, web applications, MongoDB, RabbitMQ, Spring Boot, React, Redux, WebGL, OpenGL, algorithm design, complexity analysis, performance optimization, multithreading, user interface (UI) design, data visualization, probability, statistics, linear algebra, calculus","problem-solving, collaboration, communication",bachelor,software-eng
LinkedIn,4303760033.0,"Software Engineer, ML Products",Twitch,"San Francisco, CA",07-04-26,https://www.linkedin.com/jobs/view/4303760033,,,"Software Engineer, ML Products",junior,1.0,full-time,onsite,,,"ML, recommendation systems, search, notification systems, scalability, concurrency, API design, data modeling, distributed systems, AWS, S3, ECS, Lambda, DynamoDB, Redis, SQS, Flink, OpenSearch, Sagemaker, Go","collaboration, problem-solving, teamwork",bachelor,software-eng
LinkedIn,4307927034.0,Software Development Engineer,Adobe,"San Jose, CA",13-04-26,https://www.linkedin.com/jobs/view/4307927034,,,Software Development Engineer,senior,9.0,full-time,onsite,,,"data processing, microservices, big data, Agile, Java, Jenkins, Spark, distributed systems","collaboration, communication, leadership, mentoring, continuous learning, problem-solving",bachelor,software-eng
LinkedIn,4357576494.0,"Full Stack Software Engineer, ChatGPT Engineering",OpenAI,"San Francisco, CA",07-04-26,https://www.linkedin.com/jobs/view/4357576494,,,"Full Stack Software Engineer, ChatGPT Engineering",mid,,full-time,onsite,,,"web applications, front-end, back-end, React, TypeScript, Node.js, Python, Go, API design, scalable services, UI components, testing, architecture, SDLC","collaboration, ownership, attention to detail",unknown,software-eng
LinkedIn,4344479011.0,"Backend Software Engineer, API Platform",OpenAI,"San Francisco, CA",03-04-26,https://www.linkedin.com/jobs/view/4344479011,,,"Backend Software Engineer, API Platform",mid,,full-time,onsite,,,API design,"ownership, collaboration, autonomy, adaptability, product sense",unknown,software-eng
LinkedIn,4377655506.0,Software Engineer,Kobie,"Columbus, OH",11-04-26,https://www.linkedin.com/jobs/view/4377655506,,,Software Engineer,mid,3.0,full-time,remote,,,"Agile, API integration, Batch processing, Java, Spring, Spring Boot, Angular, RESTful services, JSON, microservices, cloud applications, Oracle, AWS, Azure, SQL, RabbitMQ, ActiveMQ, Kafka, Docker, Kubernetes, kubectl, Bitbucket, Git, Gradle, Bamboo, PostgreSQL","collaboration, coaching, mentoring, problem-solving, innovation",bachelor,software-eng
