job_id,source,url,job_title,parsed_title,company,location,posted_date,seniority,min_years_exp,employment_type,remote_status,salary_min_annual,salary_max_annual,salary_midpoint,hard_skills,soft_skills,education,job_category
4374838577,LinkedIn,https://www.linkedin.com/jobs/view/4374838577,Software Engineer I / II - New York,Software Engineer I / II,Giga,"New York, NY",2026-04-08,junior,1.0,full-time,onsite,,,,"AI, voice technology, backend development, data pipelines, API integration, infrastructure management, NLP, data visualization","autonomy, impact-driven, fast learner, ownership, curiosity, critical thinking, receptive to feedback, adaptability, pragmatism, attention to detail, growth mindset",unknown,software-eng
4168110099,LinkedIn,https://www.linkedin.com/jobs/view/4168110099,Fullstack Software Engineer,Fullstack Software Engineer,Hadrian,"Los Angeles, CA",2026-04-11,mid,,full-time,onsite,120000.0,,,"robotics, full-stack development, automation, CAM programming, CMM programming, system design, deployment, React, Next.js, TypeScript, Go, Python","ownership, leadership, customer focus, stakeholder management, product sense, autonomy, growth mindset, initiative, craftsmanship, collaboration, humility, technical leadership, user-centric, adaptability, entrepreneurial mindset",unknown,software-eng
4358568570,LinkedIn,https://www.linkedin.com/jobs/view/4358568570,Software Engineer - FullStack,Software Engineer - FullStack,Opendoor,"Seattle, WA",2026-04-04,senior,8.0,full-time,unknown,170000.0,234000.0,202000.0,"system architecture, React, TypeScript, frontend development, Python, Go, Ruby, backend development, component-based architecture, application architecture, code review, OOD, OOP, full-stack development, web applications, JavaScript, GraphQL, HTML, CSS, gRPC, Kafka, Ruby on Rails, PostgreSQL, AWS, scalability","product sense, cross-functional collaboration, empathy, user-centric, craftsmanship, code quality, collaboration, communication, technical leadership, mentorship",bachelor,software-eng
4391892895,LinkedIn,https://www.linkedin.com/jobs/view/4391892895,Software Development Engineer,Software Development Engineer,Delta Air Lines,"Atlanta, GA",2026-04-07,mid,3.0,full-time,hybrid,,,,"prototyping, software design, full-stack development, performance optimization, security, compliance, test automation, CI/CD, deployment automation, database administration, monitoring, SRE, production support, AWS, AWS Lambda, AWS CloudWatch, AWS S3, DynamoDB, Java, J2EE, AWS Connect, IVR, AWS Lex","cross-functional collaboration, stakeholder management, ownership, attention to detail, problem-solving, teamwork",bachelor,software-eng
4399458388,LinkedIn,https://www.linkedin.com/jobs/view/4399458388,"Software Engineer, New Grad","Software Engineer, New Grad",Profound,"New York, NY",2026-04-08,junior,0.0,full-time,onsite,120000.0,170000.0,145000.0,"system architecture, performance optimization, AI, full-stack development, frontend development, backend development, infrastructure management, scalability, React, TypeScript, Node.js, frontend frameworks, backend frameworks, database design, API design, security","cross-functional collaboration, execution, ownership, decision-making, adaptability, impact-driven",unknown,software-eng
4243684882,LinkedIn,https://www.linkedin.com/jobs/view/4243684882,Software Engineer,Software Engineer,Plaid,"New York, NY",2026-04-03,junior,1.0,full-time,onsite,176400.0,243600.0,210000.0,"system design, full-stack development, backend development, APIs, UI/UX design, scalability, reliability, code quality, unit testing, code review, test automation, monitoring, performance optimization, debugging, production support","collaboration, cross-functional collaboration, impact-driven, ownership, fast learner, problem-solving, customer focus, execution, pragmatism, initiative, adaptability, growth mindset, receptive to feedback, craftsmanship",unknown,software-eng
4294625040,LinkedIn,https://www.linkedin.com/jobs/view/4294625040,"Software Engineer, Roku TV","Software Engineer, Roku TV",Roku,"Austin, TX",2026-04-05,unknown,,full-time,onsite,,,,"embedded systems, software design, Roku OS, feature development, code quality, performance optimization, QA collaboration, vendor management, third-party integrations, API integration, code maintenance, scalability, SoC integration, platform bring-up, SDLC, release management","teamwork, adaptability, collaboration, stakeholder management, passion, craftsmanship",unknown,software-eng
4395173417,LinkedIn,https://www.linkedin.com/jobs/view/4395173417,"Software Engineer 4, N-Tech Systems Engineering","Software Engineer 4, N-Tech Systems Engineering",Netflix,United States,2026-03-30,senior,,full-time,remote,,,,"internal tools, scalability, performance optimization, full-stack development, enterprise applications, SDLC, system design, testing, deployment, operations, AI, Generative AI, infrastructure management, API integration, third-party integrations, responsive design, accessibility (a11y), React, backend development, REST APIs, GraphQL, API design, security, Backend for Frontend (BFF), frontend development, full-stack architecture","problem-solving, autonomy, passion, craftsmanship, collaboration, resilience, communication, strategic thinking, influence, technical leadership",unknown,software-eng
4400914498,LinkedIn,https://www.linkedin.com/jobs/view/4400914498,Software Engineer,Software Engineer,Microsoft,"Mountain View, CA",2026-04-11,unknown,,full-time,onsite,,,,"generative AI, large language models (LLMs), deep learning, natural language processing, conversational AI, microservices, system design, .NET Core, TypeScript, Service Fabric, Redis, Azure Cosmos DB, Azure, distributed database systems","collaboration, growth mindset, innovation, respect, integrity, accountability, customer focus, decision-making, ownership",unknown,software-eng
4387483962,LinkedIn,https://www.linkedin.com/jobs/view/4387483962,"Software Engineer, Frontend","Software Engineer, Frontend",Ramp,"New York, NY",2026-04-09,mid,2.0,full-time,onsite,,,,"JavaScript, TypeScript, React, Vite, web performance, design systems, user experience (UX), frontend engineering","ownership, decision-making, agency, urgency, collaboration, mentorship, creativity, growth mindset, humility",unknown,software-eng
4397581182,LinkedIn,https://www.linkedin.com/jobs/view/4397581182,Software Engineer (L5) - Experimentation Platform,"Software Engineer, Experimentation Platform",Netflix,United States,2026-04-03,senior,,full-time,remote,,,,"distributed systems, Java, JVM, system design, A/B testing, feature flags, high-availability systems, low-latency services, Flink, Spark, Elasticsearch, Druid, API design, observability, performance tuning, incident response, on-call, algorithms","ownership, collaboration, product sense, clarity, decision-making",unknown,software-eng
4400282744,LinkedIn,https://www.linkedin.com/jobs/view/4400282744,Software Engineer,Software Engineer,Marble,"San Francisco, CA",2026-04-09,unknown,,full-time,onsite,180000.0,250000.0,215000.0,"AI, web applications, system architecture, React, Remix, React Router, TypeScript, Node.js, Fastify, PostgreSQL, Weaviate, AWS, Kubernetes, Terraform, Airflow, ETL, data management, frontend, backend","collaboration, product intuition, attention to detail, problem-solving, autonomy, pragmatism, initiative",unknown,software-eng
4377502722,LinkedIn,https://www.linkedin.com/jobs/view/4377502722,Software Engineer - Frontend,Software Engineer - Frontend,Snowflake,"Menlo Park, CA",2026-04-08,mid,2.0,full-time,onsite,,,,"frontend development, user interface (UI), responsive design, TypeScript, React, state management, web performance, design systems, web applications, algorithms, data structures, web application architecture, security, scalability, API integration","curiosity, adaptability, innovation, collaboration, problem-solving",bachelor,software-eng
4356062884,LinkedIn,https://www.linkedin.com/jobs/view/4356062884,Software Engineer (L4) - Personalization,"Software Engineer, Personalization",Netflix,United States,2026-04-02,mid,,full-time,remote,250000.0,413000.0,331500.0,"data engineering, big data, distributed systems, Spark, Flink, Java, Scala, schema design, data modeling, machine learning","analytical mindset, innovation, engineering excellence, adaptability, autonomy, collaboration, communication, leadership, growth mindset, humility, maturity",unknown,data-science
4334598052,LinkedIn,https://www.linkedin.com/jobs/view/4334598052,Software Engineer (C++ or Python)   2026 Grads,Software Engineer (C++ or Python),Hudson River Trading,"New York, NY",2026-04-05,junior,0.0,full-time,onsite,300000.0,300000.0,300000.0,"C++, Python, software design, debugging, problem solving, UNIX, Linux, system performance, network communication, low-level architecture, logic design, verification","curiosity, autonomy, collaboration, problem-solving",bachelor,software-eng
4400324371,LinkedIn,https://www.linkedin.com/jobs/view/4400324371,Software Engineer I,Software Engineer,Axon,"Washington, United States",2026-04-09,junior,0.0,full-time,onsite,,,,"Java, Scala, Go, C#, code review, architecture design, AI, code generation, automation, open source technologies","collaboration, ownership, growth mindset, passion, analytical skills, problem-solving, innovation",bachelor,software-eng
4377659359,LinkedIn,https://www.linkedin.com/jobs/view/4377659359,Software Engineer,Software Engineer,Kobie,"Washington, DC",2026-04-10,mid,3.0,full-time,remote,,,,"Agile, Scrum, Java, Spring, Spring Boot, API integration, batch processing, queue-based processing, Angular, REST APIs, JSON, microservices, cloud platforms, Oracle, AWS, Azure, SQL, PostgreSQL, SQL tuning, message queues, RabbitMQ, ActiveMQ, Kafka, Docker, Kubernetes, kubectl, build management, Bitbucket, Git, Gradle, Bamboo","collaboration, coaching, mentoring, problem-solving, innovation, leadership",bachelor,software-eng
4400240015,LinkedIn,https://www.linkedin.com/jobs/view/4400240015,Associate Software Engineer,Associate Software Engineer,Metron Inc.,"Reston, VA",2026-04-09,junior,0.0,full-time,onsite,,,,"Java, TypeScript, Python, C++, object-oriented programming, full-stack development, web applications, MongoDB, RabbitMQ, Spring Boot, React, Redux, WebGL, OpenGL, algorithm design, complexity analysis, performance optimization, multithreading, user interface (UI) design, data visualization, probability, statistics, linear algebra, calculus","problem-solving, collaboration, communication",bachelor,software-eng
4303760033,LinkedIn,https://www.linkedin.com/jobs/view/4303760033,"Software Engineer, ML Products","Software Engineer, ML Products",Twitch,"San Francisco, CA",2026-04-07,junior,1.0,full-time,onsite,,,,"ML, recommendation systems, search, notification systems, scalability, concurrency, API design, data modeling, distributed systems, AWS, S3, ECS, Lambda, DynamoDB, Redis, SQS, Flink, OpenSearch, Sagemaker, Go","collaboration, problem-solving, teamwork",bachelor,software-eng
4307927034,LinkedIn,https://www.linkedin.com/jobs/view/4307927034,Software Development Engineer,Software Development Engineer,Adobe,"San Jose, CA",2026-04-13,senior,9.0,full-time,onsite,,,,"data processing, microservices, big data, Agile, Java, Jenkins, Spark, distributed systems","collaboration, communication, leadership, mentoring, continuous learning, problem-solving",bachelor,software-eng
4357576494,LinkedIn,https://www.linkedin.com/jobs/view/4357576494,"Full Stack Software Engineer, ChatGPT Engineering","Full Stack Software Engineer, ChatGPT Engineering",OpenAI,"San Francisco, CA",2026-04-07,mid,,full-time,onsite,,,,"web applications, front-end, back-end, React, TypeScript, Node.js, Python, Go, API design, scalable services, UI components, testing, architecture, SDLC","collaboration, ownership, attention to detail",unknown,software-eng
4344479011,LinkedIn,https://www.linkedin.com/jobs/view/4344479011,"Backend Software Engineer, API Platform","Backend Software Engineer, API Platform",OpenAI,"San Francisco, CA",2026-04-03,mid,,full-time,onsite,,,,API design,"ownership, collaboration, autonomy, adaptability, product sense",unknown,software-eng
