hard_skills,job_count,demand_pct
LLM architectures,1,0.05
LLM deployment,1,0.05
LLM inference infrastructure,1,0.05
KQL,1,0.05
KPI reporting,1,0.05
KPI analysis,1,0.05
Java Web,1,0.05
JTAG,1,0.05
JVM languages,1,0.05
JVM-based technologies,1,0.05
JWT/OAuth2,1,0.05
Jaeger,1,0.05
Jakarta EE,1,0.05
Java (17+),1,0.05
Java 11,1,0.05
Java 17,1,0.05
Java 17+,1,0.05
Java 17/21,1,0.05
Java Core,1,0.05
Java GUI,1,0.05
Java SE,1,0.05
Java unit testing,1,0.05
K8S,1,0.05
JavaScript Frameworks,1,0.05
Jersey JAX-RS,1,0.05
JetEngine,1,0.05
Jetpack,1,0.05
Jira Service Management,1,0.05
Jmix,1,0.05
Job queues,1,0.05
Joomla,1,0.05
Journey mapping,1,0.05
Juniper,1,0.05
Junit,1,0.05
Jupiter,1,0.05
Jupyter Notebooks,1,0.05
K3s,1,0.05
LLM models,1,0.05
LLM orchestration,1,0.05
LLM prompting,1,0.05
Linux scripting,1,0.05
Library development,1,0.05
Lidars,1,0.05
Lightning Components,1,0.05
Lightning Web Components (LWC),1,0.05
Line Architecture Design,1,0.05
Line balancing,1,0.05
Linear algebra,1,0.05
Linq,1,0.05
Linux OS,1,0.05
Linux Server,1,0.05
Linux device drivers,1,0.05
Linux driver stacks,1,0.05
Linux kernel,1,0.05
Linux operating systems,1,0.05
Liquibase,1,0.05
Lean manufacturing,1,0.05
Liquid,1,0.05
Liquid cooling products,1,0.05
Live Streaming,1,0.05
Live fire testing,1,0.05
Live video streaming,1,0.05
LiveSite,1,0.05
Livewire,1,0.05
Load Balancers,1,0.05
Load Balancing as a Service,1,0.05
Load balancer administration,1,0.05
Load flow analysis,1,0.05
LoadRunner,1,0.05
Localization,1,0.05
Log Analysis,1,0.05
Lean practices,1,0.05
Lean Methodology,1,0.05
LLM workflows,1,0.05
LabVIEW,1,0.05
LLM-assisted tools,1,0.05
LLM-assisted workflows,1,0.05
LLM-enabled applications,1,0.05
LLaMA Factory,1,0.05
LNG terminal,1,0.05
LORADS-III,1,0.05
LOTO,1,0.05
LPCVD,1,0.05
LPM,1,0.05
LTE,1,0.05
LVC-G training,1,0.05
LWC,1,0.05
Lab infrastructure management,1,0.05
Lab verification,1,0.05
Labelbox,1,0.05
Lean Manufacturing,1,0.05
Labor standards development,1,0.05
Lake Formation,1,0.05
Lake houses,1,0.05
Lambda/Kappa architecture,1,0.05
Langchain,1,0.05
Large Language Models (LLM),1,0.05
Large language models,1,0.05
Large models,1,0.05
Large reasoning models,1,0.05
Large-scale system operation,1,0.05
Large-scale training systems,1,0.05
Launch systems,1,0.05
Layout grids,1,0.05
Lean Agile,1,0.05
Microsoft 365 Copilot,1,0.05
Microsoft CRM,1,0.05
Microsoft Cognitive Toolkit,1,0.05
OS administration,1,0.05
OSPF,1,0.05
OSI model,1,0.05
OSI PI,1,0.05
OSGi,1,0.05
OSCP,1,0.05
OS packages,1,0.05
ORM frameworks,1,0.05
Microsoft Configuration Manager (MECM),1,0.05
ORM,1,0.05
OPA,1,0.05
OLAP,1,0.05
OESIS Framework,1,0.05
OCR,1,0.05
OCI,1,0.05
OT Cybersecurity,1,0.05
OT networks,1,0.05
OT security,1,0.05
Object Script,1,0.05
Object-Oriented Design,1,0.05
Object-Oriented Design (OOD),1,0.05
Object-oriented design,1,0.05
"Object-oriented programming (.Net, Java, C++)",1,0.05
Observability infrastructure,1,0.05
Observability platforms,1,0.05
Observability principles,1,0.05
Observability products,1,0.05
Octopus Deploy,1,0.05
Odata,1,0.05
Odoo,1,0.05
Odoo ERP,1,0.05
Offensive security,1,0.05
OAuth2/JWT,1,0.05
OAuth/OIDC,1,0.05
O365,1,0.05
New Product Introduction,1,0.05
Network load balancing,1,0.05
Network programming,1,0.05
Network protocols,1,0.05
Network routing,1,0.05
Network security architecture,1,0.05
Network security group,1,0.05
Network support,1,0.05
Network troubleshooting,1,0.05
Network+,1,0.05
"Networking (Virtual WAN, Private Link)",1,0.05
Networking fundamentals,1,0.05
Networking principles,1,0.05
"Networking protocols (IP, TLS, IPsec)",1,0.05
Networks,1,0.05
New Relic,1,0.05
NotebookLM,1,0.05
New relic,1,0.05
Newman,1,0.05
Next-Gen Technologies,1,0.05
NextJs,1,0.05
Nifi,1,0.05
Nix,1,0.05
No-SQL,1,0.05
"NoSQL (Redis, MongoDB)",1,0.05
NoSQL databases,1,0.05
NodeJS express,1,0.05
Nomad,1,0.05
Non-Functional Requirement Specification (NFR),1,0.05
Non-functional testing,1,0.05
Non-relational databases,1,0.05
Office 365,1,0.05
Offline data ingestion,1,0.05
Offline storage,1,0.05
Oracle DW,1,0.05
Operating systems-level software,1,0.05
Operational Security,1,0.05
Operational Technology (OT),1,0.05
Operational Testing (OT),1,0.05
Operational workflows,1,0.05
Operations Research,1,0.05
Operations Research (OR),1,0.05
Operations research,1,0.05
Optimization modeling,1,0.05
Optimization models,1,0.05
Optimization strategies,1,0.05
Optimization techniques,1,0.05
Options Trading Infrastructure,1,0.05
Oracle Cloud,1,0.05
Oracle Database,1,0.05
OpenVR,1,0.05
Oracle EPM SaaS,1,0.05
Oracle ERP,1,0.05
Oracle HCM,1,0.05
Oracle Integration Cloud,1,0.05
Oracle SQL,1,0.05
Orchestration platforms,1,0.05
Orchestrator,1,0.05
Organisation Design,1,0.05
Oscilloscope,1,0.05
Outsystems,1,0.05
P&ID,1,0.05
PAPIS-CCTV,1,0.05
PBX system management,1,0.05
PCB design,1,0.05
OpenZeppelin,1,0.05
OpenText Web CMS,1,0.05
Offshore FPSO,1,0.05
Open Journal Systems,1,0.05
Oil and Gas,1,0.05
OkHttp,1,0.05
Okta,1,0.05
Omics data analysis,1,0.05
OmniScript,1,0.05
Omnichannel,1,0.05
Omnichannel Architecture,1,0.05
Omnichannel architecture,1,0.05
Omnichannel contact center solutions,1,0.05
Omnichannel contact center technology,1,0.05
On-device ML,1,0.05
On-premises environments,1,0.05
Online learning,1,0.05
OpKey,1,0.05
Open Journal Systems (OJS),1,0.05
OpenText Extended ECM,1,0.05
Open Source Software,1,0.05
Open source technologies,1,0.05
Open-source technologies,1,0.05
OpenAI API,1,0.05
OpenAI Agents SDK,1,0.05
OpenAPI/Swagger,1,0.05
OpenCV,1,0.05
OpenDeploy,1,0.05
OpenFOAM,1,0.05
OpenGL,1,0.05
OpenID,1,0.05
OpenID Connect (OIDC),1,0.05
OpenMetadata,1,0.05
OpenSearch,1,0.05
Network isolation,1,0.05
Network integration,1,0.05
Network installation and maintenance,1,0.05
Mobile robots,1,0.05
Mobile app development (iOS/Android),1,0.05
Mobile app testing,1,0.05
Mobile application architecture,1,0.05
Mobile application frameworks,1,0.05
Mobile application security,1,0.05
Mobile data warehouse,1,0.05
Mobile engineering,1,0.05
Mobile game design,1,0.05
Mobile game operations,1,0.05
Mobile gaming industry knowledge,1,0.05
Mobile measurement platforms,1,0.05
Mobile mini-apps,1,0.05
Mobile optimization,1,0.05
Mobile performance optimization,1,0.05
Mobile security,1,0.05
Mobile Services,1,0.05
Mobile software engineering,1,0.05
Mobile technologies,1,0.05
Mobile testing (iOS and Android),1,0.05
Mobile web development,1,0.05
Mocha,1,0.05
Mockup,1,0.05
Model Based Systems Engineering (MBSE),1,0.05
Model Development,1,0.05
Model building,1,0.05
Model compression,1,0.05
Model development,1,0.05
Model optimization,1,0.05
Model performance tracking,1,0.05
Model-driven apps,1,0.05
Mobile app advertising,1,0.05
Mobile SDKs,1,0.05
ModelCenter,1,0.05
Microstation,1,0.05
Microsoft Copilot,1,0.05
Microsoft Dynamics,1,0.05
Microsoft ERP,1,0.05
Microsoft Entra ID,1,0.05
Microsoft Excel,1,0.05
Microsoft Fabric,1,0.05
Microsoft Hyper-V,1,0.05
Microsoft Power Platform,1,0.05
Microsoft Security,1,0.05
Microsoft Word,1,0.05
Microsoft cloud technologies,1,0.05
Microsoft ecosystem,1,0.05
Microsoft on-premises services,1,0.05
Microsoft tools,1,0.05
Middle-layer frameworks,1,0.05
Mobile SDK,1,0.05
Migration planning,1,0.05
Migrations,1,0.05
Mine tailings storage design,1,0.05
Mini Programs,1,0.05
Minio,1,0.05
Mise,1,0.05
Missile defense systems,1,0.05
Mixpanel,1,0.05
Mobile App Design,1,0.05
Mobile App Development (Android/iOS/Hybrid),1,0.05
Mobile Development,1,0.05
Mobile Device Management,1,0.05
Mobile Engineering,1,0.05
Mobile OS security,1,0.05
Model-in-the-loop,1,0.05
Modeling and Simulation,1,0.05
Network infrastructure design,1,0.05
Network Data,1,0.05
NVLink,1,0.05
NX,1,0.05
NX software,1,0.05
Nakama,1,0.05
Native mobile application testing (iOS and Android),1,0.05
Natural language querying,1,0.05
Nest.js,1,0.05
Nestjs,1,0.05
NetApp,1,0.05
NetOps,1,0.05
Nette framework,1,0.05
Network,1,0.05
Network Architecture,1,0.05
Network Communications,1,0.05
Network IO,1,0.05
NTP servers,1,0.05
Network Management,1,0.05
Network Operations,1,0.05
Network Slicing,1,0.05
Network analysis,1,0.05
Network as Code,1,0.05
Network automation,1,0.05
Network communication architecture,1,0.05
Network configuration,1,0.05
Network data analysis,1,0.05
Network design,1,0.05
Network distribution software,1,0.05
Network documentation,1,0.05
Network equipment maintenance,1,0.05
"Network infrastructure (LAN/WAN, VPN, routing, switching, firewall)",1,0.05
NUnit,1,0.05
NSSF,1,0.05
Modeling software,1,0.05
Multi-tenant infrastructure,1,0.05
Modem protocols,1,0.05
Modernization,1,0.05
Money movement systems,1,0.05
Mongo,1,0.05
Monitoring systems,1,0.05
MuleSoft AnyPoint Platform,1,0.05
MuleSoft Anypoint Platform,1,0.05
Mulesoft,1,0.05
Multi-agent AI workflows,1,0.05
Multi-channel content systems,1,0.05
Multi-cloud application services,1,0.05
Multi-cloud/Hybrid-cloud infrastructure,1,0.05
Multi-model learning,1,0.05
Multi-tenancy,1,0.05
Multimedia,1,0.05
NRF,1,0.05
Multiphysics simulations,1,0.05
Murex,1,0.05
MyBatis,1,0.05
Mysql,1,0.05
NASTRAN,1,0.05
NAT rules,1,0.05
NCCL,1,0.05
NDR,1,0.05
NEF,1,0.05
NERC,1,0.05
NFS,1,0.05
NFs,1,0.05
NIST RMF,1,0.05
NIST security controls,1,0.05
JSON web-services,1,0.05
JSOM,1,0.05
ETL processes,1,0.05
Foundation models,1,0.05
Frontend Engineering,1,0.05
Frontend,1,0.05
Front end automation testing,1,0.05
Front End Development,1,0.05
Frequency and time domain analysis,1,0.05
Framework development,1,0.05
Foundation,1,0.05
Finance function transformation,1,0.05
Fortinet firewalls,1,0.05
Fortify,1,0.05
Forensics,1,0.05
Forecasting models,1,0.05
Forecasting,1,0.05
Flyway/Liquibase,1,0.05
Frontend Process,1,0.05
Frontend frameworks,1,0.05
Frontend performance optimization,1,0.05
Frontier models,1,0.05
FuelPHP,1,0.05
Full Stack development,1,0.05
Full stack web development,1,0.05
Full-Stack Development,1,0.05
Full-stack integration,1,0.05
Fullstack development,1,0.05
Function Requirement Specification (FRS),1,0.05
Function builder,1,0.05
Functional Programming,1,0.05
Functional Requirement Specifications,1,0.05
Functional Tests,1,0.05
Functional code design,1,0.05
Functional programming,1,0.05
FlutterFlow,1,0.05
Flume,1,0.05
Fluent,1,0.05
Firewall Operations,1,0.05
Financial Planning,1,0.05
Financial management,1,0.05
Financial platform infrastructure,1,0.05
Financial projections,1,0.05
Financial reconciliation,1,0.05
Financial risk management,1,0.05
Financial technology,1,0.05
Finite-element modelling,1,0.05
Fire Protection,1,0.05
Fire Protection System,1,0.05
Fire and life-safety systems,1,0.05
Fire protection systems,1,0.05
Firebase Auth,1,0.05
Firebase Studio,1,0.05
Firewall configuration,1,0.05
Flow Builder,1,0.05
Firewall management,1,0.05
Firewall operations,1,0.05
Firmware debugging,1,0.05
Firmware development,1,0.05
Firmware maintenance,1,0.05
Firmware updates,1,0.05
Firmware verification,1,0.05
Fishbone,1,0.05
Fixed Services,1,0.05
Fleet,1,0.05
Fleet Management System (FMS),1,0.05
Flight dynamics simulation,1,0.05
Floor planning,1,0.05
Flow,1,0.05
Fund accounting,1,0.05
Funding,1,0.05
Funnels,1,0.05
GitLeaks,1,0.05
Game logic,1,0.05
Gameplay design,1,0.05
Gemini,1,0.05
Geneos,1,0.05
General-purpose programming languages,1,0.05
Generative AI (genAI),1,0.05
Generative models,1,0.05
Genomics,1,0.05
Geolocation technology,1,0.05
Geospatial intelligence,1,0.05
Geotechnical engineering,1,0.05
Gherkin,1,0.05
Git Flow,1,0.05
Git/GitLab,1,0.05
Github Action,1,0.05
Game engine development,1,0.05
Github actions CI/CD,1,0.05
Gitlab CI,1,0.05
GitlabCI,1,0.05
Glide records,1,0.05
GlideScript,1,0.05
Go-lang,1,0.05
Go-to-market strategy,1,0.05
Godot,1,0.05
Golang SDK,1,0.05
Google Ad Manager,1,0.05
Google Ads,1,0.05
Google Analytics,1,0.05
Google Big Query,1,0.05
Google BigQuery,1,0.05
Game engines,1,0.05
Game economy balancing,1,0.05
Fusion Compiler,1,0.05
GPT,1,0.05
Fuzz testing,1,0.05
GA layout,1,0.05
GCC,1,0.05
GCP Vertex AI,1,0.05
GE iFIX SCADA,1,0.05
GEM,1,0.05
GEO,1,0.05
GKE,1,0.05
GO,1,0.05
GO language,1,0.05
GOSU,1,0.05
GPIO,1,0.05
GPO,1,0.05
GPS receivers,1,0.05
GPU acceleration,1,0.05
Game development,1,0.05
GPU architecture,1,0.05
GPU capacity planning,1,0.05
GPU cluster administration,1,0.05
GPU computing,1,0.05
GPU scheduling,1,0.05
GPU servers,1,0.05
GRC,1,0.05
GROK,1,0.05
GRPC,1,0.05
GST,1,0.05
GUI development,1,0.05
GUI development frameworks,1,0.05
Game backend development,1,0.05
Game design,1,0.05
Financial Engineering,1,0.05
FinTech,1,0.05
JSF,1,0.05
Embedded Software Engineering,1,0.05
Embedded operating systems,1,0.05
Embedded firmware,1,0.05
Embedded finance platform,1,0.05
Embedded electronics,1,0.05
Embedded devices,1,0.05
Embedded development,1,0.05
Embedded Software,1,0.05
Filtering/shielding design,1,0.05
Embedded MCU,1,0.05
Email marketing platforms,1,0.05
Email marketing,1,0.05
Electronics maintenance,1,0.05
Electronics Engineering,1,0.05
Electronic warfare,1,0.05
Embedded real-time control systems,1,0.05
Embedded software implementation,1,0.05
Embedded systems software,1,0.05
Embeddings,1,0.05
Encryption/Decryption,1,0.05
End User Compute,1,0.05
End-to-end testing,1,0.05
Endpoint Security,1,0.05
Engineering,1,0.05
Engineering Management,1,0.05
Engineering domain knowledge,1,0.05
Engineering drawings,1,0.05
Engineering leadership,1,0.05
Engineering system operations,1,0.05
Enhancement Points,1,0.05
Enhancements,1,0.05
Enterprise CX,1,0.05
Electronic security systems,1,0.05
Electronic models,1,0.05
Electronic engineering,1,0.05
Elastic Map Reduce,1,0.05
ETL tools,1,0.05
ETL workflows,1,0.05
ETL/ELT frameworks,1,0.05
EV charging systems,1,0.05
EVM,1,0.05
Eclipse Plugins,1,0.05
Ecommerce,1,0.05
Ecommerce Platforms,1,0.05
Ecommerce platforms,1,0.05
Edge rendering,1,0.05
Edge robotics,1,0.05
Edge-to-Cloud architecture,1,0.05
Elastic,1,0.05
Elastic Common Schema (ECS),1,0.05
Elastic Security,1,0.05
Electronic Visitation Management System,1,0.05
Elastic load balancing,1,0.05
ElasticSearch,1,0.05
Electric machines,1,0.05
Electrical calculations,1,0.05
Electrical codes and standards,1,0.05
Electrical design,1,0.05
Electrical distribution,1,0.05
Electrical infrastructure design,1,0.05
Electrical power monitoring systems (EPMS),1,0.05
Electrical-test,1,0.05
Electromagnetic compatibility (EMC),1,0.05
Electromagnetic interference (EMI),1,0.05
Electromechanics,1,0.05
Electron,1,0.05
Enterprise Contact Center Systems,1,0.05
Enterprise Data Warehouse,1,0.05
Enterprise Transformation,1,0.05
Factory Automation (FA),1,0.05
Exploratory data analysis,1,0.05
F2P product management,1,0.05
F5 load balancer,1,0.05
FAISS,1,0.05
FAT/SAT,1,0.05
FDA compliance,1,0.05
FEA,1,0.05
FICO,1,0.05
FIDO keys,1,0.05
FMEDA,1,0.05
"FPGA (Xilinx, Microsemi, Microchip, Vorago)",1,0.05
FPGA design,1,0.05
Facility management,1,0.05
Fact-checking,1,0.05
FastsTool,1,0.05
Exploit simulation,1,0.05
Fault Detection & Classification (FDC),1,0.05
Fault analysis,1,0.05
Feature Engineering,1,0.05
Feature Management,1,0.05
Feature extraction,1,0.05
Feature management,1,0.05
Feature stores,1,0.05
Fiber Optic assemblies,1,0.05
Fiber infrastructure planning,1,0.05
Fiber optic termination,1,0.05
Fiber technologies,1,0.05
Fibre Routing,1,0.05
Field marketing,1,0.05
File-Aid,1,0.05
Exploitation software,1,0.05
Exploit analysis,1,0.05
Enterprise application development,1,0.05
Escalation support,1,0.05
Enterprise sales,1,0.05
Enterprise security,1,0.05
Enterprise software,1,0.05
Entity Framework Core,1,0.05
Entra,1,0.05
Environment Monitoring System (EMS),1,0.05
Environment management,1,0.05
Environmental management,1,0.05
Epitaxy,1,0.05
Equipment capacity planning,1,0.05
Equipment design,1,0.05
Equipment specification,1,0.05
Eraser.io,1,0.05
Error handling,1,0.05
Ether.js,1,0.05
Experiment configuration,1,0.05
Ethernet,1,0.05
Evaluation,1,0.05
Evaluation systems,1,0.05
Event Tracking,1,0.05
Event listening,1,0.05
Event management,1,0.05
Event tracking,1,0.05
Event-Driven Architectures (EDA),1,0.05
Event-Driven architecture,1,0.05
Event-driven systems,1,0.05
ExaQuantum,1,0.05
Exception processing,1,0.05
Exchange Server,1,0.05
Experiment analysis,1,0.05
Google Cloud solutions,1,0.05
Google Container Engine,1,0.05
Google Daydream,1,0.05
Identity WebSDK,1,0.05
Image algorithms,1,0.05
Image algorithm,1,0.05
Identity-Aware Proxy,1,0.05
Identity systems,1,0.05
Identity solutions,1,0.05
Identity protection,1,0.05
Identity Server,1,0.05
Google Kubernetes Engine (GKE),1,0.05
Identity Federation,1,0.05
Identity & Access Management (IAM),1,0.05
Identity & Access Management,1,0.05
IVVQ,1,0.05
IVR logic,1,0.05
IV&V,1,0.05
Image processing,1,0.05
Imaging,1,0.05
Incident Investigation,1,0.05
Incident Response,1,0.05
Indago,1,0.05
Industrial Control,1,0.05
Industrial Networks,1,0.05
Industrial automation,1,0.05
Industrial cybersecurity,1,0.05
Industrial design,1,0.05
Industrial engineering,1,0.05
Industrial fiber optic networks,1,0.05
Industrial plating,1,0.05
Industrial robotics,1,0.05
Industrial security,1,0.05
Inference algorithms,1,0.05
Inference systems,1,0.05
ITOM,1,0.05
ITIL 4,1,0.05
ITAM,1,0.05
IT Systems,1,0.05
ISO 27001,1,0.05
ISO 27001:2013,1,0.05
ISO 37301,1,0.05
ISO 9001:2015,1,0.05
ISO/IEC 17025,1,0.05
ISO8583,1,0.05
ISP installation,1,0.05
ISR,1,0.05
ISS Manager,1,0.05
ISS/ISE datasets,1,0.05
ISTQB,1,0.05
IT Project Management,1,0.05
IT Security,1,0.05
IT Support,1,0.05
IT Systems Administration,1,0.05
IT/OT security,1,0.05
IT architecture,1,0.05
IT consulting,1,0.05
IT ecosystem management,1,0.05
IT engineering,1,0.05
IT infrastructure architecture,1,0.05
IT infrastructure monitoring,1,0.05
IT management,1,0.05
IT networking,1,0.05
IT risk governance,1,0.05
IT security assessment,1,0.05
IT solutions sales,1,0.05
IT systems administration,1,0.05
IT/OT,1,0.05
IT/OT Integration,1,0.05
InfiniBand,1,0.05
InfluxDB,1,0.05
Infocomm security management,1,0.05
Internet marketing,1,0.05
Integration support,1,0.05
Integration systems,1,0.05
Intel Quartus,1,0.05
IntelliJ,1,0.05
Intelligent Transportation Systems (ITS),1,0.05
Intelligent cockpit products,1,0.05
Interaction analytics,1,0.05
Interaction design,1,0.05
Interaction design (HCI),1,0.05
Interactive design,1,0.05
Intercom,1,0.05
Interface design,1,0.05
Interface die,1,0.05
Interface software,1,0.05
Intersystems Cache,1,0.05
Integration Testing,1,0.05
Intersystems IRIS,1,0.05
Intrusion Detection,1,0.05
Intune,1,0.05
Inventor,1,0.05
IoT connectivity protocols,1,0.05
IoT ecosystems,1,0.05
IoT integration,1,0.05
Iron Bank,1,0.05
Isometric drawings,1,0.05
Istio service mesh,1,0.05
JAX,1,0.05
JBoss,1,0.05
JMS,1,0.05
JNode,1,0.05
Integration patterns,1,0.05
Integration Suites,1,0.05
Informatica PowerCenter,1,0.05
"Infrastructure as Code (CDK, Terraform)",1,0.05
Informatics,1,0.05
Information Retrieval,1,0.05
Information Security Engineering,1,0.05
Information Systems Security Engineering (ISSE),1,0.05
Information Warfare,1,0.05
Information assurance,1,0.05
Information security engineering,1,0.05
Infrastructure Engineering,1,0.05
Infrastructure Monitoring,1,0.05
Infrastructure Operations,1,0.05
Infrastructure Security,1,0.05
Infrastructure Systems Engineering,1,0.05
Infrastructure architecture,1,0.05
"Infrastructure as Code (Bicep, Terraform)",1,0.05
"Infrastructure as Code (Terraform, Bicep)",1,0.05
Integration Architecture,1,0.05
Infrastructure auditing,1,0.05
Infrastructure build out,1,0.05
Infrastructure modernization,1,0.05
Infrastructure project management,1,0.05
Infrastructure provisioning,1,0.05
Infrastructure renovation,1,0.05
Infrastructure support,1,0.05
Inline inspection,1,0.05
Inspection and Test Plans (ITP),1,0.05
Instrument control software,1,0.05
Instrumentation & Controls (I&C),1,0.05
Insurance industry knowledge,1,0.05
Insurance/Reinsurance market knowledge,1,0.05
Integration,1,0.05
ISA data sheets,1,0.05
IQ/OQ/PQ,1,0.05
IPv6,1,0.05
HTTP stack,1,0.05
HLSL,1,0.05
HMI graphics design,1,0.05
HMI programming,1,0.05
HMI/SCADA,1,0.05
HP ALM,1,0.05
HPC clusters,1,0.05
HR Data Analytics,1,0.05
HR Transformation,1,0.05
HRSD,1,0.05
HSM,1,0.05
HSSE standards,1,0.05
HT/LT electrical system,1,0.05
HTML/CSS,1,0.05
HTML/CSS/SCSS,1,0.05
HVAC systems,1,0.05
HL7,1,0.05
HW diagnostics,1,0.05
Hacking techniques,1,0.05
Hadoop ecosystem,1,0.05
Handlebars,1,0.05
Handler,1,0.05
Harbor,1,0.05
Hardhat,1,0.05
Hardware Abstraction Layer (HAL),1,0.05
Hardware Development,1,0.05
Hardware Integration,1,0.05
Hardware Requirements,1,0.05
Hardware Security Module (HSM),1,0.05
Hardware configuration,1,0.05
Hardware configuration management,1,0.05
HLS/DASH protocols,1,0.05
HIPAA compliance,1,0.05
Hardware engineering,1,0.05
Grok,1,0.05
Google Maps,1,0.05
Google Maps API,1,0.05
Google Mobile Ads,1,0.05
Google Pub/Sub,1,0.05
Google Sheet automation,1,0.05
Google Workspace,1,0.05
"Governance, Risk, and Compliance (GRC)",1,0.05
Grafana LGTM stack,1,0.05
Graph databases,1,0.05
GraphQL API,1,0.05
Graphic design,1,0.05
Graphical User Interface (GUI) design,1,0.05
Great Expectations,1,0.05
Grid & Webdriver,1,0.05
Groovy,1,0.05
HIL testing,1,0.05
Ground control,1,0.05
Ground software,1,0.05
GuardDuty,1,0.05
Guidance laws,1,0.05
Guidewire,1,0.05
Guidewire Policy Center,1,0.05
Gulp,1,0.05
HAL (Hardware Abstraction Layer),1,0.05
HANA SQLScript,1,0.05
HCI products,1,0.05
HCL BigFix,1,0.05
HFSS,1,0.05
HIL,1,0.05
HIL Infrastructure,1,0.05
Hardware debugging,1,0.05
Hardware installation,1,0.05
IPsec,1,0.05
IDE development,1,0.05
I2C,1,0.05
IAM policies,1,0.05
IATF16949,1,0.05
IAVA/B,1,0.05
IBM CloudPak (CP4D),1,0.05
IBM MQ,1,0.05
IBM Mainframe,1,0.05
IBM Rhapsody,1,0.05
ICC2,1,0.05
ICD log capture,1,0.05
ICIT,1,0.05
ICT,1,0.05
ICT security,1,0.05
ICT solutions,1,0.05
IDoc,1,0.05
Hyvä themes,1,0.05
IEEE,1,0.05
IIBv10,1,0.05
IIS,1,0.05
IIoT,1,0.05
IM8 Governance,1,0.05
IM8 ICT Security Standards,1,0.05
IOT,1,0.05
IOT devices,1,0.05
IP Multicast,1,0.05
IP camera configuration,1,0.05
IP integration,1,0.05
IP threat investigation,1,0.05
IPAM,1,0.05
IPC streams,1,0.05
I&C systems design,1,0.05
Hydrocarbon project design,1,0.05
"Hardware interfaces (SPI, I2C, UART, GPIO, PCI, PCIe, Ethernet, SpaceWire)",1,0.05
Helm charts,1,0.05
Hardware maintenance,1,0.05
Hardware planning,1,0.05
Hardware platforms,1,0.05
Hardware telemetry,1,0.05
Hardware testing,1,0.05
Hardware/Software debugging,1,0.05
Hardware/software configuration,1,0.05
Hardware/software performance analysis,1,0.05
Hardware/software tradeoffs,1,0.05
Harmonics analysis,1,0.05
HashiCorp Vault,1,0.05
Headless Commerce,1,0.05
Healthcare IT systems,1,0.05
Heat & material balances,1,0.05
Heroku,1,0.05
Hydraulics,1,0.05
Heuristic evaluation,1,0.05
Hex,1,0.05
Hibernate JPA,1,0.05
High-concurrency systems,1,0.05
High-performance networking,1,0.05
HubSpot,1,0.05
Huggingface,1,0.05
Human-Computer Interaction (HCI),1,0.05
Human-in-the-loop,1,0.05
Humanoid robotics,1,0.05
Humidity control,1,0.05
Hybrid Cloud,1,0.05
Hybrid container platform,1,0.05
Hydraulic balances,1,0.05
yarn,1,0.05
